Order Date,Ship Date,Ship Mode,Segment,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Year,Order Month,Delivery Days
26/11/2014,1/12/2014,Standard Class,Corporate,California,West,Office Supplies,Paper,14.94,3,0,7.02,2014,November,5
26/11/2014,1/12/2014,Standard Class,Corporate,California,West,Office Supplies,Appliances,40.54,2,0,11.35,2014,November,5
26/11/2014,1/12/2014,Standard Class,Corporate,California,West,Office Supplies,Binders,7.31,1,0.2,2.56,2014,November,5
31/12/2014,31/12/2014,Same Day,Home Office,Nevada,West,Technology,Phones,475.94,7,0.2,59.49,2014,December,0
3/1/2016,8/1/2016,Standard Class,Corporate,Texas,Central,Technology,Accessories,30.08,2,0.2,-5.26,2016,January,5
3/1/2016,8/1/2016,Standard Class,Corporate,Texas,Central,Technology,Accessories,165.60,3,0.2,-6.21,2016,January,5
3/1/2016,8/1/2016,Standard Class,Corporate,Texas,Central,Technology,Phones,180.96,5,0.2,13.57,2016,January,5
18/8/2017,22/8/2017,Standard Class,Consumer,Massachusetts,East,Technology,Accessories,23.18,2,0,7.65,2017,August,4
4/6/2014,9/6/2014,Standard Class,Consumer,New York,East,Furniture,Furnishings,56.96,2,0,21.08,2014,June,5
4/6/2014,9/6/2014,Standard Class,Consumer,New York,East,Office Supplies,Appliances,15.56,4,0,4.05,2014,June,5
4/6/2014,9/6/2014,Standard Class,Consumer,New York,East,Furniture,Bookcases,353.57,2,0.2,-44.20,2014,June,5
4/6/2014,9/6/2014,Standard Class,Consumer,New York,East,Furniture,Furnishings,13.96,2,0,6.70,2014,June,5
13/11/2017,17/11/2017,Second Class,Consumer,California,West,Technology,Accessories,82.95,5,0,29.03,2017,November,4
28/1/2016,1/2/2016,Second Class,Corporate,California,West,Office Supplies,Art,39.68,2,0,10.32,2016,January,4
9/11/2016,14/11/2016,Standard Class,Consumer,California,West,Technology,Accessories,479.97,3,0,177.59,2016,November,5
10/9/2016,14/9/2016,Standard Class,Consumer,Washington,West,Office Supplies,Labels,7.38,2,0,3.47,2016,September,4
10/9/2016,14/9/2016,Standard Class,Consumer,Washington,West,Office Supplies,Binders,14.26,3,0.2,4.46,2016,September,4
10/9/2016,14/9/2016,Standard Class,Consumer,Washington,West,Office Supplies,Paper,81.98,2,0,40.17,2016,September,4
10/9/2016,14/9/2016,Standard Class,Consumer,Washington,West,Office Supplies,Binders,39.62,3,0.2,13.87,2016,September,4
3/3/2017,8/3/2017,Standard Class,Corporate,California,West,Furniture,Tables,399.67,7,0.2,-14.99,2017,March,5
8/9/2017,13/9/2017,Second Class,Corporate,New York,East,Office Supplies,Storage,65.12,4,0,16.93,2017,September,5
6/11/2017,9/11/2017,Second Class,Consumer,Texas,Central,Furniture,Furnishings,30.56,5,0.6,-19.86,2017,November,3
13/5/2017,18/5/2017,Standard Class,Corporate,Tennessee,South,Office Supplies,Appliances,20.77,2,0.2,2.34,2017,May,5
27/11/2016,1/12/2016,Standard Class,Consumer,Arizona,West,Office Supplies,Storage,39.81,4,0.2,3.98,2016,November,4
13/11/2015,18/11/2015,Standard Class,Consumer,Florida,South,Office Supplies,Binders,121.10,6,0.7,-100.92,2015,November,5
13/11/2015,18/11/2015,Standard Class,Consumer,Florida,South,Technology,Accessories,111.96,5,0.2,-1.40,2015,November,5
8/12/2015,12/12/2015,Standard Class,Corporate,Colorado,West,Office Supplies,Paper,15.70,3,0.2,5.10,2015,December,4
7/9/2015,12/9/2015,Standard Class,Corporate,New York,East,Office Supplies,Storage,70.26,3,0,18.97,2015,September,5
7/9/2015,12/9/2015,Standard Class,Corporate,New York,East,Technology,Accessories,90.00,5,0,16.20,2015,September,5
7/9/2015,12/9/2015,Standard Class,Corporate,New York,East,Office Supplies,Binders,6.10,2,0.2,2.06,2015,September,5
7/9/2015,12/9/2015,Standard Class,Corporate,New York,East,Furniture,Tables,481.18,2,0.4,-120.29,2015,September,5
7/9/2015,12/9/2015,Standard Class,Corporate,New York,East,Office Supplies,Fasteners,7.24,4,0,2.39,2015,September,5
28/7/2016,29/7/2016,First Class,Consumer,Pennsylvania,East,Furniture,Bookcases,177.45,5,0.5,-78.08,2016,July,1
28/7/2016,29/7/2016,First Class,Consumer,Pennsylvania,East,Office Supplies,Binders,1369.76,6,0.7,-913.18,2016,July,1
28/7/2016,29/7/2016,First Class,Consumer,Pennsylvania,East,Office Supplies,Appliances,9.48,3,0.2,0.71,2016,July,1
25/8/2017,29/8/2017,Standard Class,Consumer,Pennsylvania,East,Furniture,Bookcases,130.98,2,0.5,-89.07,2017,August,4
30/4/2014,2/5/2014,First Class,Consumer,Kentucky,South,Office Supplies,Art,174.95,5,0,45.49,2014,April,2
30/4/2014,2/5/2014,First Class,Consumer,Kentucky,South,Office Supplies,Storage,826.00,5,0,214.76,2014,April,2
27/4/2017,2/5/2017,Standard Class,Consumer,Washington,West,Furniture,Furnishings,139.58,7,0,39.08,2017,April,5
23/7/2017,24/7/2017,First Class,Home Office,Wisconsin,Central,Technology,Accessories,399.95,5,0,143.98,2017,July,1
13/12/2014,15/12/2014,Second Class,Corporate,Kentucky,South,Office Supplies,Binders,12.39,3,0,5.82,2014,December,2
12/1/2017,16/1/2017,Standard Class,Corporate,Texas,Central,Office Supplies,Binders,760.98,5,0.8,-1141.47,2017,January,4
2/12/2017,2/12/2017,Same Day,Consumer,Arizona,West,Office Supplies,Binders,67.86,6,0.7,-45.24,2017,December,0
8/11/2015,15/11/2015,Standard Class,Corporate,North Carolina,South,Office Supplies,Fasteners,31.50,11,0.2,11.81,2015,November,7
8/11/2015,15/11/2015,Standard Class,Corporate,North Carolina,South,Office Supplies,Labels,5.04,1,0.2,1.64,2015,November,7
8/11/2015,15/11/2015,Standard Class,Corporate,North Carolina,South,Office Supplies,Binders,39.88,7,0.7,-29.24,2015,November,7
8/11/2015,15/11/2015,Standard Class,Corporate,North Carolina,South,Furniture,Furnishings,4.71,1,0.2,1.41,2015,November,7
25/11/2016,29/11/2016,Standard Class,Consumer,California,West,Furniture,Chairs,194.35,3,0.2,19.44,2016,November,4
5/12/2015,8/12/2015,First Class,Corporate,Tennessee,South,Furniture,Chairs,97.42,2,0.2,10.96,2015,December,3
29/7/2016,3/8/2016,Standard Class,Consumer,North Carolina,South,Office Supplies,Storage,704.76,5,0.2,26.43,2016,July,5
29/7/2016,3/8/2016,Standard Class,Consumer,North Carolina,South,Office Supplies,Binders,27.40,3,0.7,-20.09,2016,July,5
13/9/2014,13/9/2014,Same Day,Consumer,Washington,West,Office Supplies,Fasteners,5.70,5,0,2.68,2014,September,0
13/9/2014,13/9/2014,Same Day,Consumer,Washington,West,Furniture,Furnishings,14.19,3,0,5.53,2014,September,0
13/9/2014,13/9/2014,Same Day,Consumer,Washington,West,Office Supplies,Supplies,7.30,2,0,2.19,2014,September,0
13/9/2014,13/9/2014,Same Day,Consumer,Washington,West,Technology,Accessories,199.98,2,0,75.99,2014,September,0
13/9/2014,13/9/2014,Same Day,Consumer,Washington,West,Technology,Accessories,144.96,4,0,60.88,2014,September,0
13/9/2014,13/9/2014,Same Day,Consumer,Washington,West,Technology,Accessories,118.00,2,0,20.06,2014,September,0
13/9/2014,13/9/2014,Same Day,Consumer,Washington,West,Office Supplies,Paper,48.94,1,0,24.47,2014,September,0
13/9/2014,13/9/2014,Same Day,Consumer,Washington,West,Office Supplies,Appliances,22.66,2,0,9.74,2014,September,0
21/6/2016,25/6/2016,Standard Class,Corporate,Illinois,Central,Office Supplies,Binders,0.84,1,0.8,-1.34,2016,June,4
3/9/2016,8/9/2016,Standard Class,Corporate,Ohio,East,Office Supplies,Paper,30.96,6,0.2,11.22,2016,September,5
25/11/2017,30/11/2017,Standard Class,Consumer,Florida,South,Furniture,Bookcases,723.92,5,0.2,-81.44,2017,November,5
12/5/2015,17/5/2015,Standard Class,Consumer,Texas,Central,Furniture,Furnishings,21.97,4,0.6,-15.93,2015,May,5
12/5/2015,17/5/2015,Standard Class,Consumer,Texas,Central,Technology,Phones,619.15,6,0.2,69.65,2015,May,5
12/5/2015,17/5/2015,Standard Class,Consumer,Texas,Central,Office Supplies,Paper,127.90,7,0.2,41.57,2015,May,5
30/3/2017,1/4/2017,Second Class,Consumer,California,West,Furniture,Furnishings,94.20,5,0,39.56,2017,March,2
17/11/2016,18/11/2016,First Class,Home Office,California,West,Office Supplies,Supplies,49.50,5,0,13.37,2016,November,1
30/12/2016,2/1/2017,First Class,Corporate,Pennsylvania,East,Office Supplies,Art,16.52,5,0.2,1.65,2016,December,3
22/12/2016,24/12/2016,Second Class,Home Office,Washington,West,Office Supplies,Binders,55.36,4,0.2,19.38,2016,December,2
22/12/2016,24/12/2016,Second Class,Home Office,Washington,West,Technology,Machines,11.56,1,0.2,3.76,2016,December,2
20/12/2015,25/12/2015,Second Class,Consumer,California,West,Office Supplies,Paper,17.12,4,0,7.70,2015,December,5
27/12/2014,1/1/2015,Second Class,Consumer,Ohio,East,Furniture,Furnishings,182.35,3,0.2,-18.24,2014,December,5
27/12/2014,1/1/2015,Second Class,Consumer,Ohio,East,Office Supplies,Storage,118.16,2,0.2,-25.11,2014,December,5
16/2/2017,21/2/2017,Standard Class,Consumer,Illinois,Central,Office Supplies,Fasteners,18.37,2,0.2,6.20,2017,February,5
16/2/2017,21/2/2017,Standard Class,Consumer,Illinois,Central,Furniture,Chairs,600.56,3,0.3,-8.58,2017,February,5
16/2/2017,21/2/2017,Standard Class,Consumer,Illinois,Central,Office Supplies,Storage,50.35,3,0.2,-8.18,2017,February,5
16/2/2017,21/2/2017,Standard Class,Consumer,Illinois,Central,Office Supplies,Art,28.03,6,0.2,3.50,2017,February,5
16/2/2017,21/2/2017,Standard Class,Consumer,Illinois,Central,Furniture,Furnishings,7.69,1,0.6,-3.65,2017,February,5
24/10/2017,26/10/2017,First Class,Consumer,Texas,Central,Furniture,Tables,517.41,5,0.3,-81.31,2017,October,2
2/9/2016,7/9/2016,Second Class,Home Office,Texas,Central,Office Supplies,Binders,8.61,8,0.8,-13.34,2016,September,5
2/9/2016,7/9/2016,Second Class,Home Office,Texas,Central,Technology,Accessories,159.56,5,0.2,33.91,2016,September,5
1/12/2016,3/12/2016,Second Class,Corporate,Virginia,South,Office Supplies,Appliances,2104.55,7,0,694.50,2016,December,2
1/12/2016,3/12/2016,Second Class,Corporate,Virginia,South,Office Supplies,Supplies,40.70,5,0,11.80,2016,December,2
5/11/2014,10/11/2014,Standard Class,Home Office,Virginia,South,Technology,Accessories,47.79,3,0,16.25,2014,November,5
25/11/2017,1/12/2017,Standard Class,Consumer,California,West,Office Supplies,Art,5.16,2,0,1.34,2017,November,6
16/12/2016,23/12/2016,Standard Class,Home Office,California,West,Technology,Accessories,21.21,7,0,4.45,2016,December,7
14/11/2017,18/11/2017,Second Class,Corporate,New York,East,Office Supplies,Storage,96.36,6,0,25.05,2017,November,4
26/6/2016,26/6/2016,Same Day,Corporate,California,West,Office Supplies,Supplies,231.72,2,0,11.59,2016,June,0
26/6/2016,26/6/2016,Same Day,Corporate,California,West,Office Supplies,Fasteners,17.90,5,0,8.95,2016,June,0
26/6/2016,26/6/2016,Same Day,Corporate,California,West,Office Supplies,Paper,12.48,2,0,5.62,2016,June,0
26/12/2014,30/12/2014,Standard Class,Corporate,Pennsylvania,East,Office Supplies,Art,8.02,3,0.2,1.10,2014,December,4
14/8/2016,18/8/2016,Standard Class,Corporate,Ohio,East,Technology,Phones,259.90,2,0.4,-56.31,2016,August,4
14/8/2016,18/8/2016,Standard Class,Corporate,Ohio,East,Technology,Phones,247.19,2,0.4,-49.44,2016,August,4
14/8/2016,18/8/2016,Standard Class,Corporate,Ohio,East,Technology,Accessories,279.96,5,0.2,48.99,2016,August,4
24/10/2016,28/10/2016,Standard Class,Home Office,California,West,Technology,Accessories,450.00,5,0,162.00,2016,October,4
23/8/2014,28/8/2014,Second Class,Home Office,Michigan,Central,Office Supplies,Paper,19.44,3,0,9.53,2014,August,5
15/9/2017,17/9/2017,Second Class,Home Office,California,West,Furniture,Tables,300.90,1,0.2,11.28,2017,September,2
15/6/2017,20/6/2017,Standard Class,Corporate,Tennessee,South,Technology,Phones,239.98,3,0.2,27.00,2017,June,5
15/6/2017,20/6/2017,Standard Class,Corporate,Tennessee,South,Furniture,Furnishings,31.17,4,0.2,9.35,2017,June,5
15/6/2017,20/6/2017,Standard Class,Corporate,Tennessee,South,Furniture,Tables,120.96,2,0.4,-28.22,2017,June,5
15/6/2017,20/6/2017,Standard Class,Corporate,Tennessee,South,Technology,Phones,2239.94,8,0.2,223.99,2017,June,5
15/6/2017,20/6/2017,Standard Class,Corporate,Tennessee,South,Office Supplies,Appliances,76.61,8,0.2,6.70,2017,June,5
15/6/2017,20/6/2017,Standard Class,Corporate,Tennessee,South,Office Supplies,Storage,142.78,1,0.2,17.85,2017,June,5
15/6/2017,20/6/2017,Standard Class,Corporate,Tennessee,South,Office Supplies,Paper,91.36,5,0.2,29.69,2017,June,5
1/3/2015,5/3/2015,Standard Class,Consumer,Pennsylvania,East,Office Supplies,Appliances,3.55,2,0.2,0.44,2015,March,4
23/7/2016,26/7/2016,First Class,Consumer,Texas,Central,Technology,Phones,115.14,8,0.2,11.51,2016,July,3
1/10/2014,5/10/2014,Standard Class,Home Office,Nevada,West,Office Supplies,Fasteners,4.71,1,0,0.00,2014,October,4
8/9/2014,13/9/2014,Standard Class,Home Office,New York,East,Furniture,Chairs,172.76,2,0.1,13.44,2014,September,5
8/9/2014,13/9/2014,Standard Class,Home Office,New York,East,Office Supplies,Art,3.52,2,0,1.69,2014,September,5
16/11/2014,18/11/2014,First Class,Corporate,California,West,Technology,Phones,79.97,4,0.2,-17.99,2014,November,2
16/11/2014,18/11/2014,First Class,Corporate,California,West,Furniture,Bookcases,305.97,3,0.15,25.20,2014,November,2
16/11/2014,18/11/2014,First Class,Corporate,California,West,Office Supplies,Storage,344.91,3,0,10.35,2014,November,2
3/3/2014,7/3/2014,Standard Class,Consumer,California,West,Furniture,Tables,626.35,3,0.2,-23.49,2014,March,4
3/12/2015,7/12/2015,Standard Class,Consumer,California,West,Furniture,Bookcases,359.50,3,0.15,-29.61,2015,December,4
11/7/2017,16/7/2017,Standard Class,Corporate,California,West,Technology,Phones,71.95,6,0.2,5.40,2017,July,5
11/7/2017,16/7/2017,Standard Class,Corporate,California,West,Office Supplies,Binders,29.80,5,0.2,9.31,2017,July,5
16/11/2017,20/11/2017,Second Class,Corporate,Ohio,East,Office Supplies,Binders,1.82,1,0.7,-1.40,2017,November,4
12/6/2016,16/6/2016,Second Class,Home Office,Texas,Central,Office Supplies,Appliances,64.38,4,0.8,-160.96,2016,June,4
12/6/2016,16/6/2016,Second Class,Home Office,Texas,Central,Furniture,Furnishings,6.98,2,0.6,-4.54,2016,June,4
12/6/2016,16/6/2016,Second Class,Home Office,Texas,Central,Office Supplies,Art,11.26,8,0.2,3.94,2016,June,4
12/6/2016,16/6/2016,Second Class,Home Office,Texas,Central,Office Supplies,Paper,15.55,3,0.2,5.64,2016,June,4
12/6/2016,16/6/2016,Second Class,Home Office,Texas,Central,Furniture,Chairs,379.37,2,0.3,-119.23,2016,June,4
12/6/2016,16/6/2016,Second Class,Home Office,Texas,Central,Office Supplies,Storage,67.54,9,0.2,6.75,2016,June,4
12/6/2016,16/6/2016,Second Class,Home Office,Texas,Central,Office Supplies,Binders,1.52,2,0.8,-2.67,2016,June,4
29/12/2016,31/12/2016,Second Class,Home Office,Florida,South,Office Supplies,Paper,37.41,7,0.2,13.09,2016,December,2
29/12/2016,31/12/2016,Second Class,Home Office,Florida,South,Office Supplies,Paper,25.34,6,0.2,8.87,2016,December,2
18/3/2017,23/3/2017,Standard Class,Consumer,Washington,West,Office Supplies,Art,46.20,4,0,21.25,2017,March,5
27/12/2015,31/12/2015,Standard Class,Corporate,Tennessee,South,Technology,Accessories,4.73,3,0.2,0.71,2015,December,4
27/12/2015,31/12/2015,Standard Class,Corporate,Tennessee,South,Furniture,Furnishings,53.35,3,0.2,16.01,2015,December,4
27/12/2015,31/12/2015,Standard Class,Corporate,Tennessee,South,Furniture,Bookcases,131.10,2,0.2,8.19,2015,December,4
27/12/2015,31/12/2015,Standard Class,Corporate,Tennessee,South,Office Supplies,Storage,22.51,3,0.2,2.25,2015,December,4
27/12/2015,31/12/2015,Standard Class,Corporate,Tennessee,South,Technology,Accessories,72.74,7,0.2,-12.73,2015,December,4
31/7/2015,6/8/2015,Standard Class,Corporate,Missouri,Central,Office Supplies,Supplies,52.59,3,0,15.78,2015,July,6
27/6/2017,29/6/2017,Second Class,Corporate,Washington,West,Office Supplies,Paper,19.44,3,0,9.33,2017,June,2
27/6/2017,29/6/2017,Second Class,Corporate,Washington,West,Furniture,Furnishings,126.30,3,0,40.42,2017,June,2
27/6/2017,29/6/2017,Second Class,Corporate,Washington,West,Technology,Accessories,1287.45,5,0,244.62,2017,June,2
7/2/2014,10/2/2014,Second Class,Corporate,New York,East,Office Supplies,Storage,64.96,4,0,9.74,2014,February,3
4/9/2016,9/9/2016,Standard Class,Corporate,Minnesota,Central,Office Supplies,Storage,535.41,3,0,160.62,2016,September,5
6/4/2017,10/4/2017,Standard Class,Corporate,Tennessee,South,Office Supplies,Binders,8.10,5,0.7,-5.94,2017,April,4
8/12/2017,11/12/2017,First Class,Consumer,Pennsylvania,East,Office Supplies,Art,13.25,4,0.2,3.64,2017,December,3
8/12/2017,11/12/2017,First Class,Consumer,Pennsylvania,East,Technology,Phones,83.99,2,0.4,-21.00,2017,December,3
24/7/2016,25/7/2016,First Class,Consumer,Louisiana,South,Office Supplies,Art,73.20,5,0,21.23,2016,July,1
9/11/2015,9/11/2015,Same Day,Home Office,Indiana,Central,Office Supplies,Binders,10.74,3,0,5.16,2015,November,0
2/10/2015,4/10/2015,First Class,Consumer,Oregon,West,Furniture,Furnishings,11.03,1,0.2,3.03,2015,October,2
2/10/2015,4/10/2015,First Class,Consumer,Oregon,West,Technology,Accessories,53.04,3,0.2,-4.64,2015,October,2
22/11/2015,25/11/2015,Second Class,Home Office,Massachusetts,East,Office Supplies,Art,17.12,4,0,4.96,2015,November,3
22/11/2015,25/11/2015,Second Class,Home Office,Massachusetts,East,Office Supplies,Paper,59.94,3,0,28.17,2015,November,3
2/2/2017,7/2/2017,Standard Class,Corporate,California,West,Furniture,Furnishings,210.58,2,0,12.63,2017,February,5
2/2/2017,7/2/2017,Standard Class,Corporate,California,West,Office Supplies,Binders,30.96,2,0.2,10.06,2017,February,5
2/2/2017,7/2/2017,Standard Class,Corporate,California,West,Technology,Machines,239.98,2,0.2,39.00,2017,February,5
16/6/2015,19/6/2015,First Class,Consumer,New York,East,Office Supplies,Binders,3050.38,3,0.2,1143.89,2015,June,3
16/6/2015,19/6/2015,First Class,Consumer,New York,East,Technology,Phones,133.98,2,0,33.50,2015,June,3
5/5/2016,9/5/2016,Standard Class,Home Office,Florida,South,Office Supplies,Paper,93.25,4,0.2,31.47,2016,May,4
5/5/2016,9/5/2016,Standard Class,Home Office,Florida,South,Technology,Phones,177.48,3,0.2,19.97,2016,May,4
9/9/2017,10/9/2017,First Class,Consumer,Ohio,East,Office Supplies,Labels,17.71,6,0.2,5.98,2017,September,1
9/9/2017,10/9/2017,First Class,Consumer,Ohio,East,Office Supplies,Binders,4.86,3,0.7,-3.56,2017,September,1
9/9/2017,10/9/2017,First Class,Consumer,Ohio,East,Office Supplies,Binders,6.26,2,0.7,-5.22,2017,September,1
22/7/2016,26/7/2016,Standard Class,Corporate,Maryland,East,Office Supplies,Appliances,37.68,2,0,10.55,2016,July,4
22/7/2016,26/7/2016,Standard Class,Corporate,Maryland,East,Office Supplies,Paper,51.84,8,0,24.88,2016,July,4
22/7/2016,26/7/2016,Standard Class,Corporate,Maryland,East,Furniture,Furnishings,27.42,3,0,9.32,2016,July,4
22/7/2016,26/7/2016,Standard Class,Corporate,Maryland,East,Office Supplies,Binders,5.40,3,0,2.59,2016,July,4
31/1/2016,6/2/2016,Standard Class,Home Office,Georgia,South,Office Supplies,Binders,1270.99,1,0,635.50,2016,January,6
31/1/2016,6/2/2016,Standard Class,Home Office,Georgia,South,Office Supplies,Envelopes,125.36,8,0,58.92,2016,January,6
29/12/2016,2/1/2017,Standard Class,Consumer,California,West,Office Supplies,Storage,14.03,1,0,4.07,2016,December,4
29/12/2016,2/1/2017,Standard Class,Consumer,California,West,Office Supplies,Supplies,27.96,2,0,7.27,2016,December,4
21/11/2015,27/11/2015,Standard Class,Corporate,Texas,Central,Office Supplies,Art,5.34,2,0.2,0.73,2015,November,6
21/11/2015,27/11/2015,Standard Class,Corporate,Texas,Central,Office Supplies,Binders,1.70,2,0.8,-2.54,2015,November,6
21/11/2015,27/11/2015,Standard Class,Corporate,Texas,Central,Office Supplies,Appliances,24.59,3,0.8,-67.62,2015,November,6
21/11/2015,27/11/2015,Standard Class,Corporate,Texas,Central,Office Supplies,Binders,7.98,5,0.8,-13.17,2015,November,6
5/10/2015,9/10/2015,Standard Class,Consumer,Ohio,East,Technology,Accessories,288.00,4,0.2,57.60,2015,October,4
12/9/2016,13/9/2016,Same Day,Home Office,Colorado,West,Technology,Phones,146.95,3,0.2,9.18,2016,September,1
