OrderMonth,OrderYear,ShipDuration,ShipMode,Segment,State,Category,SubCategory,Sales
12,2017,2,Second Class,Consumer,Texas,Furniture,Chairs,248.43
12,2017,2,Second Class,Consumer,Texas,Office Supplies,Appliances,11.65
12,2017,2,Second Class,Consumer,Texas,Furniture,Chairs,85.25
10,2018,4,Second Class,Corporate,Texas,Office Supplies,Art,20.64
8,2018,6,Standard Class,Corporate,California,Furniture,Furnishings,148.02
11,2018,0,Same Day,Corporate,Kansas,Office Supplies,Storage,33.29
6,2018,5,Standard Class,Consumer,California,Office Supplies,Paper,204.95
7,2018,5,Standard Class,Consumer,Illinois,Furniture,Chairs,526.34
11,2017,5,Standard Class,Consumer,California,Furniture,Furnishings,41.96
11,2017,5,Standard Class,Consumer,California,Furniture,Chairs,451.15
11,2017,5,Standard Class,Consumer,California,Office Supplies,Binders,31.5
12,2015,6,Standard Class,Consumer,Pennsylvania,Office Supplies,Envelopes,30.67
12,2015,6,Standard Class,Consumer,Pennsylvania,Technology,Copiers,1079.98
9,2018,5,Standard Class,Consumer,California,Furniture,Chairs,161.57
2,2016,7,Standard Class,Consumer,Texas,Office Supplies,Binders,2.93
2,2016,7,Standard Class,Consumer,Texas,Technology,Accessories,18.53
2,2016,7,Standard Class,Consumer,Texas,Office Supplies,Storage,670.75
8,2018,6,Standard Class,Consumer,Illinois,Furniture,Furnishings,64.96
7,2015,3,First Class,Corporate,California,Technology,Accessories,41.94
7,2015,3,First Class,Corporate,California,Office Supplies,Paper,11.96
7,2015,3,First Class,Corporate,California,Office Supplies,Art,13.12
7,2015,3,First Class,Corporate,California,Office Supplies,Storage,535.41
10,2016,5,Standard Class,Corporate,Texas,Furniture,Furnishings,72.78
2,2016,5,Standard Class,Consumer,California,Office Supplies,Paper,36.84
2,2016,5,Standard Class,Consumer,California,Office Supplies,Labels,87.71
8,2017,4,Standard Class,Corporate,Florida,Furniture,Tables,562.29
11,2015,4,Standard Class,Home Office,New York,Furniture,Furnishings,56.52
7,2017,4,Standard Class,Home Office,Pennsylvania,Office Supplies,Art,11.26
7,2017,4,Standard Class,Home Office,Pennsylvania,Office Supplies,Storage,284.08
7,2017,4,Standard Class,Home Office,Pennsylvania,Office Supplies,Paper,18.5
2,2017,5,Standard Class,Consumer,California,Office Supplies,Labels,14.73
2,2017,5,Standard Class,Consumer,California,Office Supplies,Storage,186.54
2,2017,5,Standard Class,Consumer,California,Furniture,Tables,557.73
2,2017,5,Standard Class,Consumer,California,Technology,Phones,159.97
6,2015,7,Standard Class,Consumer,Oklahoma,Office Supplies,Appliances,471.9
6,2015,7,Standard Class,Consumer,Oklahoma,Office Supplies,Art,3.52
6,2018,5,Standard Class,Consumer,Virginia,Office Supplies,Paper,49.12
12,2017,4,Standard Class,Home Office,California,Office Supplies,Labels,20.16
1,2015,3,First Class,Corporate,South Dakota,Office Supplies,Binders,10.68
1,2015,3,First Class,Corporate,South Dakota,Furniture,Bookcases,141.96
3,2018,2,First Class,Consumer,Washington,Office Supplies,Storage,32.48
3,2018,2,First Class,Consumer,Washington,Office Supplies,Paper,20.04
3,2018,2,First Class,Consumer,Washington,Technology,Copiers,13999.96
3,2018,4,Standard Class,Consumer,Connecticut,Technology,Accessories,238
3,2018,4,Standard Class,Consumer,Connecticut,Office Supplies,Paper,61.96
10,2017,5,Standard Class,Consumer,Maryland,Furniture,Tables,239.37
11,2017,4,Standard Class,Consumer,California,Technology,Accessories,595
12,2018,6,Standard Class,Corporate,Texas,Office Supplies,Paper,16.03
3,2017,4,Standard Class,Home Office,Connecticut,Technology,Accessories,199.75
2,2017,4,Standard Class,Consumer,New Jersey,Furniture,Chairs,227.96
9,2016,5,Second Class,Consumer,New York,Office Supplies,Appliances,293.52
9,2016,5,Second Class,Consumer,New York,Technology,Phones,307.98
11,2016,4,Standard Class,Consumer,California,Furniture,Furnishings,96.96
11,2016,4,Standard Class,Consumer,California,Office Supplies,Binders,117.49
11,2016,4,Standard Class,Consumer,California,Office Supplies,Binders,11.95
11,2016,4,Standard Class,Consumer,California,Furniture,Bookcases,512.5
7,2017,5,Standard Class,Corporate,California,Furniture,Tables,863.13
11,2018,7,Standard Class,Home Office,Washington,Furniture,Tables,2036.86
11,2018,7,Standard Class,Home Office,Washington,Furniture,Chairs,449.57
11,2018,7,Standard Class,Home Office,Washington,Technology,Accessories,108.96
2,2017,5,Standard Class,Consumer,Mississippi,Office Supplies,Art,264.18
7,2015,4,Standard Class,Home Office,California,Office Supplies,Labels,2.88
7,2015,4,Standard Class,Home Office,California,Office Supplies,Binders,41.9
7,2015,4,Standard Class,Home Office,California,Office Supplies,Storage,23.92
1,2017,5,Standard Class,Corporate,Illinois,Office Supplies,Paper,156.51
9,2017,3,First Class,Home Office,New York,Office Supplies,Storage,128.34
12,2018,2,First Class,Consumer,California,Technology,Accessories,474.95
9,2017,6,Standard Class,Consumer,Washington,Technology,Copiers,999.98
8,2016,4,Standard Class,Consumer,Oregon,Furniture,Tables,277.5
11,2016,4,Standard Class,Consumer,Pennsylvania,Furniture,Tables,1252.7
11,2016,4,Standard Class,Consumer,Pennsylvania,Technology,Phones,110.97
5,2018,4,Standard Class,Corporate,Illinois,Furniture,Furnishings,22.61
5,2018,4,Standard Class,Corporate,Illinois,Furniture,Furnishings,1.89
7,2018,4,Standard Class,Corporate,Illinois,Office Supplies,Paper,63.31
9,2016,4,Second Class,Consumer,Illinois,Office Supplies,Envelopes,7.82
9,2016,4,Second Class,Consumer,Illinois,Furniture,Chairs,170.07
12,2017,6,Standard Class,Corporate,New York,Office Supplies,Paper,62.82
10,2016,3,Second Class,Consumer,Maryland,Office Supplies,Paper,19.44
10,2016,3,Second Class,Consumer,Maryland,Office Supplies,Binders,7.38
11,2018,4,Standard Class,Consumer,New York,Office Supplies,Paper,38.88
11,2018,4,Standard Class,Consumer,New York,Furniture,Furnishings,187.76
11,2016,3,First Class,Consumer,North Carolina,Office Supplies,Binders,6.05
11,2016,3,First Class,Consumer,North Carolina,Office Supplies,Appliances,98.35
11,2016,3,First Class,Consumer,North Carolina,Furniture,Furnishings,335.74
12,2016,5,Second Class,Corporate,California,Office Supplies,Paper,8.96
9,2018,4,Standard Class,Consumer,Tennessee,Technology,Accessories,89.57
9,2018,4,Standard Class,Consumer,Tennessee,Office Supplies,Art,71.96
9,2018,4,Standard Class,Consumer,Tennessee,Office Supplies,Paper,15.55
4,2018,6,Standard Class,Consumer,Illinois,Office Supplies,Binders,10.43
4,2018,6,Standard Class,Consumer,Illinois,Office Supplies,Storage,72.78
11,2016,0,Same Day,Corporate,New York,Office Supplies,Storage,67.15
11,2016,0,Same Day,Corporate,New York,Technology,Phones,549.98
11,2016,0,Same Day,Corporate,New York,Furniture,Furnishings,11.82
11,2016,0,Same Day,Corporate,New York,Technology,Machines,4643.8
11,2016,0,Same Day,Corporate,New York,Furniture,Chairs,577.76
4,2016,4,Standard Class,Consumer,Florida,Furniture,Tables,191.52
4,2016,4,Standard Class,Consumer,Florida,Office Supplies,Art,2.62
9,2016,4,Standard Class,Consumer,Tennessee,Office Supplies,Binders,1369.76
9,2016,4,Standard Class,Consumer,Tennessee,Office Supplies,Storage,294.37
9,2018,5,Standard Class,Corporate,Tennessee,Office Supplies,Appliances,81.57
11,2017,5,Standard Class,Consumer,Texas,Furniture,Furnishings,44.46
11,2017,5,Standard Class,Consumer,Texas,Office Supplies,Storage,314.09
9,2016,7,Standard Class,Corporate,Tennessee,Office Supplies,Binders,6.34
9,2016,7,Standard Class,Corporate,Tennessee,Office Supplies,Paper,10.48
9,2016,7,Standard Class,Corporate,Tennessee,Office Supplies,Binders,2.47
9,2016,7,Standard Class,Corporate,Tennessee,Office Supplies,Binders,3.26
10,2015,4,Standard Class,Consumer,Texas,Office Supplies,Fasteners,4.34
10,2015,4,Standard Class,Consumer,Texas,Furniture,Furnishings,31.78
10,2015,4,Standard Class,Consumer,Texas,Office Supplies,Labels,4.93
10,2015,4,Standard Class,Consumer,Texas,Office Supplies,Binders,1.79
10,2015,4,Standard Class,Consumer,Texas,Office Supplies,Fasteners,15.07
2,2015,6,Standard Class,Consumer,Texas,Office Supplies,Storage,12.62
6,2017,4,Standard Class,Corporate,California,Office Supplies,Paper,185.88
6,2017,4,Standard Class,Corporate,California,Office Supplies,Paper,12.96
11,2018,3,Second Class,Consumer,Massachusetts,Office Supplies,Paper,189.7
11,2018,3,Second Class,Consumer,Massachusetts,Office Supplies,Paper,40.99
4,2017,4,Second Class,Home Office,New York,Furniture,Furnishings,82.64
4,2017,4,Second Class,Home Office,New York,Office Supplies,Storage,31.02
4,2017,4,Second Class,Home Office,New York,Technology,Accessories,89.97
6,2017,2,Second Class,Consumer,Georgia,Office Supplies,Art,35.97
6,2017,2,Second Class,Consumer,Georgia,Furniture,Bookcases,1266.86
9,2015,6,Standard Class,Consumer,California,Office Supplies,Storage,169.45
9,2015,6,Standard Class,Consumer,California,Office Supplies,Storage,40.68
5,2018,5,Standard Class,Consumer,Florida,Office Supplies,Supplies,3.33
5,2018,5,Standard Class,Consumer,Florida,Furniture,Tables,933.26
5,2018,5,Standard Class,Consumer,Florida,Furniture,Chairs,2803.92
10,2018,0,Same Day,Consumer,Florida,Office Supplies,Storage,4.77
10,2018,0,Same Day,Consumer,Florida,Office Supplies,Paper,6.67
10,2018,0,Same Day,Consumer,Florida,Office Supplies,Art,4.45
10,2018,0,Same Day,Consumer,Florida,Furniture,Furnishings,43.94
9,2015,4,Standard Class,Consumer,New York,Office Supplies,Binders,23.74
9,2015,4,Standard Class,Consumer,New York,Technology,Accessories,357
8,2015,4,Standard Class,Consumer,California,Technology,Phones,806.34
8,2015,4,Standard Class,Consumer,California,Furniture,Furnishings,85.44
8,2015,4,Standard Class,Corporate,Georgia,Office Supplies,Storage,344.91
5,2016,0,Same Day,Home Office,Illinois,Office Supplies,Appliances,70.97
5,2016,0,Same Day,Home Office,Illinois,Office Supplies,Art,36.78
5,2017,3,Second Class,Home Office,Pennsylvania,Technology,Phones,743.99
3,2016,4,Second Class,Consumer,Illinois,Office Supplies,Binders,11.21
3,2016,4,Second Class,Consumer,Illinois,Furniture,Furnishings,4.71
3,2016,4,Second Class,Consumer,Illinois,Office Supplies,Appliances,180.98
3,2016,4,Second Class,Consumer,Illinois,Office Supplies,Storage,60.42
8,2018,7,Standard Class,Consumer,Washington,Technology,Copiers,299.99
8,2018,7,Standard Class,Consumer,Washington,Office Supplies,Paper,192.16
8,2018,7,Standard Class,Consumer,Washington,Technology,Phones,242.62
8,2018,7,Standard Class,Consumer,Washington,Office Supplies,Storage,46.74
8,2018,7,Standard Class,Consumer,Washington,Technology,Accessories,174.95
8,2018,7,Standard Class,Consumer,Washington,Office Supplies,Binders,100.7
6,2017,0,Same Day,Home Office,Michigan,Office Supplies,Paper,368.91
6,2017,0,Same Day,Home Office,Michigan,Office Supplies,Binders,8.02
6,2017,0,Same Day,Home Office,Michigan,Office Supplies,Storage,171.04
12,2017,4,Standard Class,Home Office,Arkansas,Office Supplies,Paper,19.44
9,2016,4,Standard Class,Consumer,North Carolina,Office Supplies,Binders,13.09
12,2015,5,Standard Class,Consumer,New York,Office Supplies,Appliances,122.94
12,2015,5,Standard Class,Consumer,New York,Office Supplies,Binders,35.45
4,2015,5,Standard Class,Consumer,Delaware,Technology,Phones,19.98
1,2018,7,Standard Class,Consumer,Illinois,Furniture,Tables,69.38
1,2018,7,Standard Class,Consumer,Illinois,Office Supplies,Supplies,31.68
1,2018,7,Standard Class,Consumer,Illinois,Technology,Phones,2003.17
1,2018,7,Standard Class,Consumer,Illinois,Office Supplies,Art,9.34
12,2017,6,Standard Class,Consumer,New York,Furniture,Chairs,2563.06
10,2017,5,Standard Class,Corporate,California,Furniture,Chairs,387.14
6,2016,2,Second Class,Home Office,Ohio,Office Supplies,Art,3.42
6,2018,4,Standard Class,Corporate,New York,Office Supplies,Storage,1085.42
6,2016,4,Standard Class,Home Office,Ohio,Office Supplies,Paper,43.06
2,2017,4,Standard Class,Home Office,Florida,Office Supplies,Binders,3.76
2,2017,4,Standard Class,Home Office,Florida,Office Supplies,Binders,34.86
2,2017,4,Standard Class,Home Office,Florida,Office Supplies,Storage,432.46
4,2018,4,Standard Class,Consumer,Georgia,Office Supplies,Storage,675.06
5,2018,1,First Class,Corporate,North Carolina,Office Supplies,Envelopes,65.23
5,2018,1,First Class,Corporate,North Carolina,Furniture,Chairs,207
12,2016,5,Second Class,Home Office,Illinois,Technology,Machines,600.53
12,2016,5,Second Class,Home Office,Illinois,Office Supplies,Art,59.9
12,2016,5,Second Class,Home Office,Illinois,Technology,Accessories,637.44
12,2016,5,Second Class,Home Office,Illinois,Furniture,Furnishings,51.76
8,2015,4,Standard Class,Home Office,Florida,Office Supplies,Paper,31.1
8,2015,4,Standard Class,Home Office,Florida,Office Supplies,Art,47.96
8,2015,4,Standard Class,Home Office,Florida,Technology,Accessories,158.93
8,2015,4,Standard Class,Home Office,Florida,Office Supplies,Appliances,211.25
8,2015,4,Standard Class,Home Office,Florida,Office Supplies,Supplies,5.55
8,2015,4,Standard Class,Home Office,Florida,Office Supplies,Labels,2.95
12,2016,4,Standard Class,Consumer,Ohio,Office Supplies,Binders,10.33
11,2018,4,Standard Class,Corporate,Washington,Office Supplies,Binders,18.37
3,2018,4,Standard Class,Consumer,New York,Technology,Phones,299.9
5,2017,4,Standard Class,Corporate,Virginia,Office Supplies,Envelopes,26.55
5,2017,4,Standard Class,Corporate,Virginia,Technology,Accessories,111.98
7,2016,6,Standard Class,Corporate,North Carolina,Furniture,Furnishings,4.93
7,2016,6,Standard Class,Corporate,North Carolina,Office Supplies,Labels,11.78
3,2015,4,Standard Class,Consumer,California,Office Supplies,Art,7.98
4,2016,4,Standard Class,Consumer,Michigan,Office Supplies,Envelopes,180.96
7,2018,6,Standard Class,Corporate,California,Technology,Accessories,1649.95
7,2018,6,Standard Class,Corporate,California,Furniture,Chairs,362.35
10,2015,2,Second Class,Home Office,California,Technology,Phones,73.58
11,2018,6,Standard Class,Consumer,California,Furniture,Tables,486.37
8,2017,5,Standard Class,Home Office,Oklahoma,Office Supplies,Paper,32.4
8,2017,5,Standard Class,Home Office,Oklahoma,Office Supplies,Binders,41.86
8,2017,5,Standard Class,Home Office,Oklahoma,Office Supplies,Binders,77.56
7,2017,0,Same Day,Home Office,California,Office Supplies,Art,37.17
3,2015,6,Standard Class,Consumer,Texas,Office Supplies,Storage,137.35
3,2015,6,Standard Class,Consumer,Texas,Furniture,Tables,376.51
1,2018,5,Standard Class,Consumer,Georgia,Furniture,Furnishings,62.72
1,2018,5,Standard Class,Consumer,Georgia,Technology,Phones,2939.93
7,2015,4,Standard Class,Home Office,Texas,Furniture,Chairs,512.36
7,2015,4,Standard Class,Home Office,Texas,Office Supplies,Fasteners,3.49
7,2015,4,Standard Class,Home Office,Texas,Office Supplies,Art,22.29
7,2015,4,Standard Class,Home Office,Texas,Office Supplies,Paper,16.03
4,2018,5,Standard Class,Consumer,North Carolina,Office Supplies,Art,1.75
4,2018,5,Standard Class,Consumer,North Carolina,Office Supplies,Art,20.99
11,2018,5,Standard Class,Consumer,New York,Office Supplies,Storage,11.21
12,2016,1,First Class,Consumer,Texas,Office Supplies,Art,45.04
9,2017,5,Standard Class,Consumer,Texas,Office Supplies,Binders,15.62
11,2017,6,Standard Class,Consumer,New York,Office Supplies,Appliances,8.74
11,2017,6,Standard Class,Consumer,New York,Office Supplies,Paper,44.75
9,2018,1,First Class,Home Office,Florida,Office Supplies,Storage,61.68
9,2018,1,First Class,Home Office,Florida,Technology,Phones,158.38
7,2018,3,Second Class,Corporate,Illinois,Office Supplies,Binders,2.86
7,2018,3,Second Class,Corporate,Illinois,Office Supplies,Binders,94.19
10,2018,5,Standard Class,Consumer,New Jersey,Office Supplies,Paper,143.7
10,2018,5,Standard Class,Consumer,New Jersey,Office Supplies,Paper,6.48
11,2018,4,Standard Class,Consumer,New York,Technology,Accessories,7.88
3,2017,3,First Class,Consumer,Massachusetts,Office Supplies,Storage,11.21
3,2017,3,First Class,Consumer,Massachusetts,Furniture,Chairs,354.9
3,2017,3,First Class,Consumer,Massachusetts,Office Supplies,Paper,17.94
3,2017,3,First Class,Consumer,Massachusetts,Office Supplies,Binders,51.8
5,2018,5,Second Class,Home Office,Delaware,Office Supplies,Binders,299.52
7,2017,6,Standard Class,Consumer,Virginia,Office Supplies,Art,7.7
12,2015,7,Standard Class,Corporate,Alabama,Office Supplies,Paper,23.92
12,2015,7,Standard Class,Corporate,Alabama,Technology,Accessories,498
4,2018,4,Standard Class,Corporate,California,Furniture,Chairs,436.7
11,2015,6,Standard Class,Consumer,Virginia,Office Supplies,Paper,32.4
6,2018,3,First Class,Consumer,California,Office Supplies,Appliances,61.44
11,2017,5,Standard Class,Consumer,Alabama,Office Supplies,Storage,73.36
3,2015,4,Standard Class,Consumer,Tennessee,Office Supplies,Labels,59.2
3,2015,4,Standard Class,Consumer,Tennessee,Furniture,Furnishings,32.95
3,2015,4,Standard Class,Consumer,Tennessee,Furniture,Chairs,218.38
4,2016,4,Standard Class,Corporate,Massachusetts,Furniture,Furnishings,31.4
4,2016,4,Standard Class,Corporate,Massachusetts,Furniture,Furnishings,9.48
4,2016,4,Standard Class,Corporate,Massachusetts,Technology,Phones,209.5
4,2016,4,Standard Class,Corporate,Massachusetts,Furniture,Furnishings,24.3
4,2016,4,Standard Class,Corporate,Massachusetts,Office Supplies,Paper,6.48
5,2018,5,Standard Class,Corporate,Pennsylvania,Furniture,Furnishings,32.45
5,2018,5,Standard Class,Corporate,Pennsylvania,Office Supplies,Binders,26.39
